segment_id,timestamp,current_speed,free_flow_speed,travel_time,confidence,congestion_level,highway_type,length_km
1480437223_5246332227,2025-09-10T20:45:00,23.9,50,7501,0.73,0.5,secondary,49.712
1598717904_168574117,2025-09-10T20:45:00,27.0,60,64,0.78,0.5,primary,0.483
1598717989_4742766612,2025-09-10T20:45:00,15.1,40,36,0.74,0.5,tertiary,0.15
1598717989_1235946200,2025-09-10T20:45:00,13.3,40,17920,0.73,0.5,tertiary,66.243
1598718049_2339926122,2025-09-10T20:45:00,25.0,50,8619,0.7,0.5,secondary,59.939
1652204774_6959043879,2025-09-10T20:45:00,38.9,60,10,0.7,0.5,primary,0.106
2339926111_2339926113,2025-09-10T20:45:00,25.1,50,10668,0.71,0.5,secondary,74.278
2339926113_31674708,2025-09-10T20:45:00,23.8,50,1655,0.62,0.5,secondary,10.95
2339926113_95636908,2025-09-10T20:45:00,33.6,60,25,0.66,0.5,primary,0.232
2339926116_2339926111,2025-09-10T20:45:00,20.6,50,37,0.79,0.5,secondary,0.211
2339926118_2339926116,2025-09-10T20:45:00,18.7,50,58,0.65,0.5,secondary,0.302
2339926122_35723968,2025-09-10T20:45:00,21.7,50,23,0.63,0.5,secondary,0.137
2339926123_2389029051,2025-09-10T20:45:00,21.9,50,23,0.67,0.5,secondary,0.142
2339926125_2339926123,2025-09-10T20:45:00,23.7,50,32,0.77,0.5,secondary,0.207
2389029051_2339926118,2025-09-10T20:45:00,21.4,50,42,0.73,0.5,secondary,0.249
4019886799_4707949582,2025-09-10T20:45:00,29.1,60,60,0.82,0.5,primary,0.482
4707949582_95637019,2025-09-10T20:45:00,30.1,60,79,0.69,0.5,primary,0.665
4708819230_95636982,2025-09-10T20:45:00,29.9,60,10064,0.69,0.5,primary,83.579
4742766612_36240960,2025-09-10T20:45:00,13.9,40,23200,0.8,0.5,tertiary,89.646
4742766612_1598717989,2025-09-10T20:45:00,12.6,40,43,0.71,0.5,tertiary,0.15
5109667999_31674707,2025-09-10T20:45:00,32.3,60,1940,0.69,0.5,primary,17.425
5109668001_95636900,2025-09-10T20:45:00,32.0,60,23,0.69,0.5,primary,0.208
5246332227_2339926125,2025-09-10T20:45:00,24.5,50,21,0.73,0.5,secondary,0.146
5246332238_35723960,2025-09-10T20:45:00,23.4,50,9312,0.55,0.5,secondary,60.637
5588108884_31674715,2025-09-10T20:45:00,23.2,50,27,0.62,0.5,secondary,0.174
5588108893_1652204774,2025-09-10T20:45:00,34.5,60,15,0.77,0.5,primary,0.142
5622523770_5196725569,2025-09-10T20:45:00,25.0,60,53,0.69,0.5,primary,0.369
5902583245_95636900,2025-09-10T20:45:00,21.2,50,1875,0.76,0.5,secondary,11.017
5902583245_5109667999,2025-09-10T20:45:00,32.7,60,23,0.79,0.5,primary,0.211
6959043879_36240972,2025-09-10T20:45:00,28.7,60,16,0.71,0.5,primary,0.131
31674707_31700906,2025-09-10T21:00:00,45.7,60,48,0.89,0.2,primary,0.605
31674708_5902583245,2025-09-10T21:00:00,37.5,60,871,0.85,0.2,primary,9.062
31674711_36240967,2025-09-10T21:00:00,45.0,60,20,0.89,0.2,primary,0.25
31674712_168577454,2025-09-10T21:00:00,44.5,60,771,0.8,0.2,primary,9.537
31674712_5588108884,2025-09-10T21:00:00,36.0,50,21,0.8,0.2,secondary,0.208
31700878_5109668001,2025-09-10T21:00:00,36.6,60,60,0.89,0.2,primary,0.606
31700906_1472131511,2025-09-10T21:00:00,48.0,60,9,0.87,0.2,primary,0.123
35723955_1235946207,2025-09-10T21:00:00,40.7,50,18,0.82,0.2,secondary,0.208
35723960_35723963,2025-09-10T21:00:00,30.8,50,29,0.85,0.2,secondary,0.25
35723963_35723964,2025-09-10T21:00:00,29.5,50,17,0.81,0.2,secondary,0.142
35723964_1598718049,2025-09-10T21:00:00,35.7,50,21,0.82,0.2,secondary,0.208
36240960_4742766612,2025-09-10T21:00:00,22.3,40,14448,0.83,0.2,tertiary,89.646
36240962_1235946208,2025-09-10T21:00:00,24.3,40,14048,0.86,0.2,tertiary,94.629
36240962_95636908,2025-09-10T21:00:00,25.6,40,27,0.91,0.2,tertiary,0.19
36240966_31674711,2025-09-10T21:00:00,52.6,60,5667,0.88,0.2,primary,82.851
36240967_95636908,2025-09-10T21:00:00,23.1,40,1418,0.93,0.2,tertiary,9.105
36240967_31674708,2025-09-10T21:00:00,44.6,60,19,0.85,0.2,primary,0.232
36240972_4019886799,2025-09-10T21:00:00,51.4,60,776,0.82,0.2,primary,11.067
95636900_35723955,2025-09-10T21:00:00,29.3,50,9118,0.81,0.2,secondary,74.165
95636900_2339926113,2025-09-10T21:00:00,53.2,60,612,0.78,0.2,primary,9.04
95636908_36240967,2025-09-10T21:00:00,27.4,40,1198,0.85,0.2,tertiary,9.105
95636908_36240962,2025-09-10T21:00:00,26.0,40,26,0.83,0.2,tertiary,0.19
95636908_4708819230,2025-09-10T21:00:00,38.8,60,23,0.82,0.2,primary,0.249
95636982_168581819,2025-09-10T21:00:00,33.1,60,16,0.86,0.2,primary,0.151
95637019_31674712,2025-09-10T21:00:00,50.2,60,725,0.89,0.2,primary,10.122
168574117_5622523770,2025-09-10T21:00:00,41.7,60,922,0.79,0.2,primary,10.677
168577454_168581819,2025-09-10T21:00:00,44.1,60,827,0.93,0.2,primary,10.122
168577454_36240966,2025-09-10T21:00:00,48.3,60,11,0.89,0.2,primary,0.151
168581819_95637019,2025-09-10T21:00:00,49.4,60,691,0.87,0.2,primary,9.481
168581819_1598717904,2025-09-10T21:00:00,39.0,60,61,0.88,0.2,primary,0.665
168585503_1289576526,2025-09-10T21:00:00,34.0,50,18,0.78,0.2,secondary,0.166
1235946200_1598717989,2025-09-10T21:00:00,29.3,40,8128,0.91,0.2,tertiary,66.243
1235946200_1235946208,2025-09-10T21:00:00,24.3,40,34,0.89,0.2,tertiary,0.229
1235946207_5246332238,2025-09-10T21:00:00,35.7,50,25,0.85,0.2,secondary,0.243
1235946208_36240962,2025-09-10T21:00:00,25.1,40,13560,0.86,0.2,tertiary,94.629
1235946208_1235946200,2025-09-10T21:00:00,25.9,40,32,0.82,0.2,tertiary,0.229
1289576526_168577454,2025-09-10T21:00:00,37.6,50,20,0.77,0.2,secondary,0.209
1472121865_31700878,2025-09-10T21:00:00,38.8,60,13,0.85,0.2,primary,0.138
1472131511_3684154039,2025-09-10T21:00:00,45.3,60,18,0.87,0.2,primary,0.225
1472142462_1472121865,2025-09-10T21:00:00,53.9,60,35,0.86,0.2,primary,0.531
1480437223_5246332227,2025-09-10T21:00:00,38.2,50,4691,0.8,0.2,secondary,49.712
1598717904_168574117,2025-09-10T21:00:00,41.5,60,42,0.82,0.2,primary,0.483
1598717989_4742766612,2025-09-10T21:00:00,27.6,40,20,0.84,0.2,tertiary,0.15
1598717989_1235946200,2025-09-10T21:00:00,30.2,40,7900,0.78,0.2,tertiary,66.243
1598718049_2339926122,2025-09-10T21:00:00,27.8,50,7767,0.84,0.2,secondary,59.939
1652204774_6959043879,2025-09-10T21:00:00,47.5,60,8,0.86,0.2,primary,0.106
2339926111_2339926113,2025-09-10T21:00:00,40.4,50,6613,0.87,0.2,secondary,74.278
2339926113_31674708,2025-09-10T21:00:00,34.0,50,1160,0.73,0.2,secondary,10.95
2339926113_95636908,2025-09-10T21:00:00,44.3,60,19,0.9,0.2,primary,0.232
2339926116_2339926111,2025-09-10T21:00:00,29.4,50,26,0.85,0.2,secondary,0.211
2339926118_2339926116,2025-09-10T21:00:00,37.5,50,29,0.8,0.2,secondary,0.302
2339926122_35723968,2025-09-10T21:00:00,38.2,50,13,0.93,0.2,secondary,0.137
2339926123_2389029051,2025-09-10T21:00:00,35.4,50,14,0.79,0.2,secondary,0.142
2339926125_2339926123,2025-09-10T21:00:00,35.8,50,21,0.74,0.2,secondary,0.207
2389029051_2339926118,2025-09-10T21:00:00,37.2,50,24,0.87,0.2,secondary,0.249
4019886799_4707949582,2025-09-10T21:00:00,53.0,60,33,0.84,0.2,primary,0.482
4707949582_95637019,2025-09-10T21:00:00,47.2,60,51,0.81,0.2,primary,0.665
4708819230_95636982,2025-09-10T21:00:00,43.7,60,6878,0.77,0.2,primary,83.579
4742766612_36240960,2025-09-10T21:00:00,26.8,40,12030,0.83,0.2,tertiary,89.646
4742766612_1598717989,2025-09-10T21:00:00,24.0,40,23,0.82,0.2,tertiary,0.15
5109667999_31674707,2025-09-10T21:00:00,45.7,60,1372,0.83,0.2,primary,17.425
5109668001_95636900,2025-09-10T21:00:00,37.3,60,20,0.85,0.2,primary,0.208
5246332227_2339926125,2025-09-10T21:00:00,36.1,50,14,0.89,0.2,secondary,0.146
5246332238_35723960,2025-09-10T21:00:00,35.6,50,6138,0.83,0.2,secondary,60.637
5588108884_31674715,2025-09-10T21:00:00,35.3,50,18,0.81,0.2,secondary,0.174
5588108893_1652204774,2025-09-10T21:00:00,43.7,60,12,0.95,0.2,primary,0.142
5622523770_5196725569,2025-09-10T21:00:00,35.0,60,38,0.84,0.2,primary,0.369
5902583245_95636900,2025-09-10T21:00:00,34.6,50,1146,0.84,0.2,secondary,11.017
5902583245_5109667999,2025-09-10T21:00:00,43.9,60,17,0.86,0.2,primary,0.211
6959043879_36240972,2025-09-10T21:00:00,32.0,60,15,0.9,0.2,primary,0.131
31674707_31700906,2025-09-10T21:15:00,48.2,60,45,0.79,0.2,primary,0.605
31674708_5902583245,2025-09-10T21:15:00,35.1,60,930,0.8,0.2,primary,9.062
31674711_36240967,2025-09-10T21:15:00,44.3,60,20,0.95,0.2,primary,0.25
31674712_168577454,2025-09-10T21:15:00,47.8,60,718,0.76,0.2,primary,9.537
31674712_5588108884,2025-09-10T21:15:00,33.5,50,22,0.85,0.2,secondary,0.208
31700878_5109668001,2025-09-10T21:15:00,46.5,60,47,0.78,0.2,primary,0.606
31700906_1472131511,2025-09-10T21:15:00,38.0,60,12,0.81,0.2,primary,0.123
35723955_1235946207,2025-09-10T21:15:00,32.0,50,23,0.86,0.2,secondary,0.208
35723960_35723963,2025-09-10T21:15:00,38.8,50,23,0.89,0.2,secondary,0.25
35723963_35723964,2025-09-10T21:15:00,38.1,50,13,0.83,0.2,secondary,0.142
35723964_1598718049,2025-09-10T21:15:00,32.8,50,23,0.87,0.2,secondary,0.208
36240960_4742766612,2025-09-10T21:15:00,27.7,40,11640,0.82,0.2,tertiary,89.646
36240962_1235946208,2025-09-10T21:15:00,26.0,40,13102,0.85,0.2,tertiary,94.629
36240962_95636908,2025-09-10T21:15:00,34.0,40,20,0.87,0.2,tertiary,0.19
36240966_31674711,2025-09-10T21:15:00,42.6,60,7004,0.81,0.2,primary,82.851
36240967_95636908,2025-09-10T21:15:00,26.0,40,1260,0.95,0.2,tertiary,9.105
36240967_31674708,2025-09-10T21:15:00,37.0,60,23,0.9,0.2,primary,0.232
36240972_4019886799,2025-09-10T21:15:00,37.1,60,1074,0.86,0.2,primary,11.067
95636900_35723955,2025-09-10T21:15:00,38.9,50,6872,0.82,0.2,secondary,74.165
95636900_2339926113,2025-09-10T21:15:00,42.5,60,767,0.93,0.2,primary,9.04
95636908_36240967,2025-09-10T21:15:00,30.1,40,1091,0.89,0.2,tertiary,9.105
95636908_36240962,2025-09-10T21:15:00,29.5,40,23,0.87,0.2,tertiary,0.19
95636908_4708819230,2025-09-10T21:15:00,54.5,60,16,0.85,0.2,primary,0.249
95636982_168581819,2025-09-10T21:15:00,48.0,60,11,0.78,0.2,primary,0.151
95637019_31674712,2025-09-10T21:15:00,41.6,60,876,0.79,0.2,primary,10.122
168574117_5622523770,2025-09-10T21:15:00,51.1,60,752,0.72,0.2,primary,10.677
168577454_168581819,2025-09-10T21:15:00,43.5,60,837,0.7,0.2,primary,10.122
168577454_36240966,2025-09-10T21:15:00,41.6,60,13,0.83,0.2,primary,0.151
168581819_95637019,2025-09-10T21:15:00,43.9,60,778,0.87,0.2,primary,9.481
168581819_1598717904,2025-09-10T21:15:00,41.6,60,58,0.9,0.2,primary,0.665
168585503_1289576526,2025-09-10T21:15:00,36.1,50,17,0.85,0.2,secondary,0.166
1235946200_1598717989,2025-09-10T21:15:00,20.5,40,11656,0.8,0.2,tertiary,66.243
1235946200_1235946208,2025-09-10T21:15:00,25.1,40,33,0.85,0.2,tertiary,0.229
1235946207_5246332238,2025-09-10T21:15:00,36.3,50,24,0.93,0.2,secondary,0.243
1235946208_36240962,2025-09-10T21:15:00,28.4,40,11990,0.71,0.2,tertiary,94.629
1235946208_1235946200,2025-09-10T21:15:00,28.1,40,29,0.78,0.2,tertiary,0.229
1289576526_168577454,2025-09-10T21:15:00,32.5,50,23,0.81,0.2,secondary,0.209
1472121865_31700878,2025-09-10T21:15:00,42.4,60,12,0.78,0.2,primary,0.138
1472131511_3684154039,2025-09-10T21:15:00,46.3,60,18,0.78,0.2,primary,0.225
1472142462_1472121865,2025-09-10T21:15:00,39.9,60,48,0.95,0.2,primary,0.531
1480437223_5246332227,2025-09-10T21:15:00,31.2,50,5733,0.84,0.2,secondary,49.712
1598717904_168574117,2025-09-10T21:15:00,33.9,60,51,0.83,0.2,primary,0.483
1598717989_4742766612,2025-09-10T21:15:00,29.1,40,19,0.89,0.2,tertiary,0.15
1598717989_1235946200,2025-09-10T21:15:00,27.6,40,8649,0.89,0.2,tertiary,66.243
1598718049_2339926122,2025-09-10T21:15:00,38.4,50,5621,0.94,0.2,secondary,59.939
1652204774_6959043879,2025-09-10T21:15:00,43.0,60,9,0.78,0.2,primary,0.106
2339926111_2339926113,2025-09-10T21:15:00,34.5,50,7742,0.8,0.2,secondary,74.278
2339926113_31674708,2025-09-10T21:15:00,32.0,50,1233,0.79,0.2,secondary,10.95
2339926113_95636908,2025-09-10T21:15:00,45.0,60,19,0.89,0.2,primary,0.232
2339926116_2339926111,2025-09-10T21:15:00,35.6,50,21,0.8,0.2,secondary,0.211
2339926118_2339926116,2025-09-10T21:15:00,40.2,50,27,0.76,0.2,secondary,0.302
2339926122_35723968,2025-09-10T21:15:00,34.8,50,14,0.85,0.2,secondary,0.137
2339926123_2389029051,2025-09-10T21:15:00,36.1,50,14,0.86,0.2,secondary,0.142
2339926125_2339926123,2025-09-10T21:15:00,38.2,50,20,0.85,0.2,secondary,0.207
2389029051_2339926118,2025-09-10T21:15:00,34.7,50,26,0.83,0.2,secondary,0.249
4019886799_4707949582,2025-09-10T21:15:00,42.6,60,41,0.89,0.2,primary,0.482
4707949582_95637019,2025-09-10T21:15:00,42.4,60,56,0.89,0.2,primary,0.665
4708819230_95636982,2025-09-10T21:15:00,45.4,60,6621,0.82,0.2,primary,83.579
4742766612_36240960,2025-09-10T21:15:00,29.1,40,11109,0.81,0.2,tertiary,89.646
4742766612_1598717989,2025-09-10T21:15:00,24.7,40,22,0.86,0.2,tertiary,0.15
5109667999_31674707,2025-09-10T21:15:00,42.7,60,1471,0.88,0.2,primary,17.425
5109668001_95636900,2025-09-10T21:15:00,47.8,60,16,0.91,0.2,primary,0.208
5246332227_2339926125,2025-09-10T21:15:00,39.5,50,13,0.87,0.2,secondary,0.146
5246332238_35723960,2025-09-10T21:15:00,31.9,50,6834,0.95,0.2,secondary,60.637
5588108884_31674715,2025-09-10T21:15:00,30.9,50,20,0.9,0.2,secondary,0.174
5588108893_1652204774,2025-09-10T21:15:00,47.3,60,11,0.79,0.2,primary,0.142
5622523770_5196725569,2025-09-10T21:15:00,44.8,60,30,0.85,0.2,primary,0.369
5902583245_95636900,2025-09-10T21:15:00,40.7,50,974,0.81,0.2,secondary,11.017
5902583245_5109667999,2025-09-10T21:15:00,37.5,60,20,0.73,0.2,primary,0.211
6959043879_36240972,2025-09-10T21:15:00,53.2,60,9,0.8,0.2,primary,0.131
31674707_31700906,2025-09-10T21:30:00,46.8,60,46,0.84,0.2,primary,0.605
31674708_5902583245,2025-09-10T21:30:00,38.2,60,855,0.89,0.2,primary,9.062
31674711_36240967,2025-09-10T21:30:00,52.9,60,17,0.86,0.2,primary,0.25
31674712_168577454,2025-09-10T21:30:00,48.3,60,710,0.87,0.2,primary,9.537
31674712_5588108884,2025-09-10T21:30:00,39.7,50,19,0.83,0.2,secondary,0.208
31700878_5109668001,2025-09-10T21:30:00,50.2,60,43,0.91,0.2,primary,0.606
31700906_1472131511,2025-09-10T21:30:00,50.3,60,9,0.82,0.2,primary,0.123
35723955_1235946207,2025-09-10T21:30:00,30.1,50,25,0.86,0.2,secondary,0.208
35723960_35723963,2025-09-10T21:30:00,31.1,50,29,0.93,0.2,secondary,0.25
35723963_35723964,2025-09-10T21:30:00,36.0,50,14,0.86,0.2,secondary,0.142
35723964_1598718049,2025-09-10T21:30:00,33.9,50,22,0.78,0.2,secondary,0.208
36240960_4742766612,2025-09-10T21:30:00,25.7,40,12554,0.86,0.2,tertiary,89.646
36240962_1235946208,2025-09-10T21:30:00,29.2,40,11666,0.86,0.2,tertiary,94.629
36240962_95636908,2025-09-10T21:30:00,28.3,40,24,0.83,0.2,tertiary,0.19
36240966_31674711,2025-09-10T21:30:00,47.6,60,6265,0.92,0.2,primary,82.851
36240967_95636908,2025-09-10T21:30:00,29.3,40,1119,0.89,0.2,tertiary,9.105
36240967_31674708,2025-09-10T21:30:00,46.7,60,18,0.77,0.2,primary,0.232
36240972_4019886799,2025-09-10T21:30:00,40.6,60,981,0.87,0.2,primary,11.067
95636900_35723955,2025-09-10T21:30:00,30.6,50,8735,0.87,0.2,secondary,74.165
95636900_2339926113,2025-09-10T21:30:00,53.0,60,614,0.89,0.2,primary,9.04
95636908_36240967,2025-09-10T21:30:00,26.2,40,1252,0.85,0.2,tertiary,9.105
95636908_36240962,2025-09-10T21:30:00,25.2,40,27,0.85,0.2,tertiary,0.19
95636908_4708819230,2025-09-10T21:30:00,41.7,60,22,0.93,0.2,primary,0.249
95636982_168581819,2025-09-10T21:30:00,48.9,60,11,0.88,0.2,primary,0.151
95637019_31674712,2025-09-10T21:30:00,51.0,60,715,0.75,0.2,primary,10.122
168574117_5622523770,2025-09-10T21:30:00,48.0,60,800,0.78,0.2,primary,10.677
168577454_168581819,2025-09-10T21:30:00,45.3,60,804,0.83,0.2,primary,10.122
168577454_36240966,2025-09-10T21:30:00,48.4,60,11,0.86,0.2,primary,0.151
168581819_95637019,2025-09-10T21:30:00,51.5,60,663,0.82,0.2,primary,9.481
168581819_1598717904,2025-09-10T21:30:00,48.6,60,49,0.86,0.2,primary,0.665
168585503_1289576526,2025-09-10T21:30:00,30.1,50,20,0.8,0.2,secondary,0.166
1235946200_1598717989,2025-09-10T21:30:00,26.9,40,8849,0.91,0.2,tertiary,66.243
1235946200_1235946208,2025-09-10T21:30:00,24.3,40,34,0.79,0.2,tertiary,0.229
1235946207_5246332238,2025-09-10T21:30:00,35.5,50,25,0.95,0.2,secondary,0.243
1235946208_36240962,2025-09-10T21:30:00,27.7,40,12314,0.83,0.2,tertiary,94.629
1235946208_1235946200,2025-09-10T21:30:00,28.7,40,29,0.89,0.2,tertiary,0.229
1289576526_168577454,2025-09-10T21:30:00,29.2,50,26,0.88,0.2,secondary,0.209
1472121865_31700878,2025-09-10T21:30:00,43.9,60,11,0.89,0.2,primary,0.138
1472131511_3684154039,2025-09-10T21:30:00,39.2,60,21,0.87,0.2,primary,0.225
1472142462_1472121865,2025-09-10T21:30:00,35.6,60,54,0.81,0.2,primary,0.531
1480437223_5246332227,2025-09-10T21:30:00,33.5,50,5343,0.85,0.2,secondary,49.712
1598717904_168574117,2025-09-10T21:30:00,46.7,60,37,0.83,0.2,primary,0.483
1598717989_4742766612,2025-09-10T21:30:00,29.8,40,18,0.82,0.2,tertiary,0.15
1598717989_1235946200,2025-09-10T21:30:00,22.9,40,10395,0.89,0.2,tertiary,66.243
1598718049_2339926122,2025-09-10T21:30:00,40.2,50,5365,0.82,0.2,secondary,59.939
1652204774_6959043879,2025-09-10T21:30:00,54.2,60,7,0.87,0.2,primary,0.106
2339926111_2339926113,2025-09-10T21:30:00,27.4,50,9756,0.87,0.2,secondary,74.278
2339926113_31674708,2025-09-10T21:30:00,29.4,50,1340,0.87,0.2,secondary,10.95
2339926113_95636908,2025-09-10T21:30:00,45.2,60,18,0.85,0.2,primary,0.232
2339926116_2339926111,2025-09-10T21:30:00,32.7,50,23,0.9,0.2,secondary,0.211
2339926118_2339926116,2025-09-10T21:30:00,27.1,50,40,0.79,0.2,secondary,0.302
2339926122_35723968,2025-09-10T21:30:00,31.7,50,16,0.93,0.2,secondary,0.137
2339926123_2389029051,2025-09-10T21:30:00,34.7,50,15,0.89,0.2,secondary,0.142
2339926125_2339926123,2025-09-10T21:30:00,33.9,50,22,0.89,0.2,secondary,0.207
2389029051_2339926118,2025-09-10T21:30:00,34.9,50,26,0.8,0.2,secondary,0.249
4019886799_4707949582,2025-09-10T21:30:00,35.3,60,49,0.84,0.2,primary,0.482
4707949582_95637019,2025-09-10T21:30:00,50.7,60,47,0.79,0.2,primary,0.665
4708819230_95636982,2025-09-10T21:30:00,48.5,60,6199,0.8,0.2,primary,83.579
4742766612_36240960,2025-09-10T21:30:00,27.7,40,11672,0.89,0.2,tertiary,89.646
4742766612_1598717989,2025-09-10T21:30:00,25.6,40,21,0.86,0.2,tertiary,0.15
5109667999_31674707,2025-09-10T21:30:00,43.5,60,1443,0.89,0.2,primary,17.425
5109668001_95636900,2025-09-10T21:30:00,46.4,60,16,0.85,0.2,primary,0.208
5246332227_2339926125,2025-09-10T21:30:00,35.4,50,15,0.88,0.2,secondary,0.146
5246332238_35723960,2025-09-10T21:30:00,33.5,50,6513,0.85,0.2,secondary,60.637
5588108884_31674715,2025-09-10T21:30:00,35.7,50,18,0.85,0.2,secondary,0.174
5588108893_1652204774,2025-09-10T21:30:00,56.8,60,9,0.87,0.2,primary,0.142
5622523770_5196725569,2025-09-10T21:30:00,36.1,60,37,0.82,0.2,primary,0.369
5902583245_95636900,2025-09-10T21:30:00,29.0,50,1366,0.83,0.2,secondary,11.017
5902583245_5109667999,2025-09-10T21:30:00,36.3,60,21,0.81,0.2,primary,0.211
6959043879_36240972,2025-09-10T21:30:00,38.5,60,12,0.87,0.2,primary,0.131
31674707_31700906,2025-09-10T21:45:00,45.4,60,48,0.87,0.2,primary,0.605
31674708_5902583245,2025-09-10T21:45:00,44.9,60,727,0.78,0.2,primary,9.062
31674711_36240967,2025-09-10T21:45:00,40.5,60,22,0.95,0.2,primary,0.25
31674712_168577454,2025-09-10T21:45:00,47.2,60,727,0.83,0.2,primary,9.537
31674712_5588108884,2025-09-10T21:45:00,26.2,50,29,0.8,0.2,secondary,0.208
31700878_5109668001,2025-09-10T21:45:00,47.4,60,46,0.9,0.2,primary,0.606
31700906_1472131511,2025-09-10T21:45:00,46.5,60,10,0.89,0.2,primary,0.123
35723955_1235946207,2025-09-10T21:45:00,38.5,50,19,0.88,0.2,secondary,0.208
35723960_35723963,2025-09-10T21:45:00,33.6,50,27,0.86,0.2,secondary,0.25
35723963_35723964,2025-09-10T21:45:00,32.9,50,16,0.85,0.2,secondary,0.142
35723964_1598718049,2025-09-10T21:45:00,37.2,50,20,0.93,0.2,secondary,0.208
36240960_4742766612,2025-09-10T21:45:00,20.2,40,15969,0.87,0.2,tertiary,89.646
36240962_1235946208,2025-09-10T21:45:00,31.4,40,10845,0.89,0.2,tertiary,94.629
36240962_95636908,2025-09-10T21:45:00,29.6,40,23,0.88,0.2,tertiary,0.19
36240966_31674711,2025-09-10T21:45:00,51.2,60,5820,0.8,0.2,primary,82.851
36240967_95636908,2025-09-10T21:45:00,23.6,40,1391,0.85,0.2,tertiary,9.105
36240967_31674708,2025-09-10T21:45:00,35.6,60,23,0.91,0.2,primary,0.232
36240972_4019886799,2025-09-10T21:45:00,50.9,60,783,0.83,0.2,primary,11.067
95636900_35723955,2025-09-10T21:45:00,34.7,50,7702,0.85,0.2,secondary,74.165
95636900_2339926113,2025-09-10T21:45:00,45.6,60,714,0.86,0.2,primary,9.04
95636908_36240967,2025-09-10T21:45:00,28.9,40,1135,0.84,0.2,tertiary,9.105
95636908_36240962,2025-09-10T21:45:00,29.9,40,23,0.87,0.2,tertiary,0.19
95636908_4708819230,2025-09-10T21:45:00,42.6,60,21,0.92,0.2,primary,0.249
95636982_168581819,2025-09-10T21:45:00,39.2,60,14,0.85,0.2,primary,0.151
95637019_31674712,2025-09-10T21:45:00,42.3,60,862,0.81,0.2,primary,10.122
168574117_5622523770,2025-09-10T21:45:00,46.8,60,822,0.88,0.2,primary,10.677
168577454_168581819,2025-09-10T21:45:00,35.2,60,1034,0.85,0.2,primary,10.122
168577454_36240966,2025-09-10T21:45:00,38.0,60,14,0.82,0.2,primary,0.151
168581819_95637019,2025-09-10T21:45:00,47.4,60,720,0.81,0.2,primary,9.481
168581819_1598717904,2025-09-10T21:45:00,49.9,60,48,0.83,0.2,primary,0.665
168585503_1289576526,2025-09-10T21:45:00,32.1,50,19,0.86,0.2,secondary,0.166
1235946200_1598717989,2025-09-10T21:45:00,29.1,40,8185,0.9,0.2,tertiary,66.243
1235946200_1235946208,2025-09-10T21:45:00,26.9,40,31,0.95,0.2,tertiary,0.229
1235946207_5246332238,2025-09-10T21:45:00,36.9,50,24,0.82,0.2,secondary,0.243
1235946208_36240962,2025-09-10T21:45:00,24.3,40,14014,0.84,0.2,tertiary,94.629
1235946208_1235946200,2025-09-10T21:45:00,29.9,40,28,0.79,0.2,tertiary,0.229
1289576526_168577454,2025-09-10T21:45:00,44.5,50,17,0.89,0.2,secondary,0.209
1472121865_31700878,2025-09-10T21:45:00,37.7,60,13,0.81,0.2,primary,0.138
1472131511_3684154039,2025-09-10T21:45:00,49.1,60,17,0.91,0.2,primary,0.225
1472142462_1472121865,2025-09-10T21:45:00,39.6,60,48,0.89,0.2,primary,0.531
1480437223_5246332227,2025-09-10T21:45:00,29.0,50,6173,0.85,0.2,secondary,49.712
1598717904_168574117,2025-09-10T21:45:00,50.4,60,35,0.82,0.2,primary,0.483
1598717989_4742766612,2025-09-10T21:45:00,23.2,40,23,0.86,0.2,tertiary,0.15
1598717989_1235946200,2025-09-10T21:45:00,25.7,40,9277,0.88,0.2,tertiary,66.243
1598718049_2339926122,2025-09-10T21:45:00,27.9,50,7737,0.81,0.2,secondary,59.939
1652204774_6959043879,2025-09-10T21:45:00,36.2,60,11,0.86,0.2,primary,0.106
2339926111_2339926113,2025-09-10T21:45:00,35.4,50,7549,0.79,0.2,secondary,74.278
2339926113_31674708,2025-09-10T21:45:00,36.7,50,1074,0.9,0.2,secondary,10.95
2339926113_95636908,2025-09-10T21:45:00,44.4,60,19,0.86,0.2,primary,0.232
2339926116_2339926111,2025-09-10T21:45:00,37.0,50,21,0.79,0.2,secondary,0.211
2339926118_2339926116,2025-09-10T21:45:00,43.4,50,25,0.83,0.2,secondary,0.302
2339926122_35723968,2025-09-10T21:45:00,32.6,50,15,0.89,0.2,secondary,0.137
2339926123_2389029051,2025-09-10T21:45:00,35.5,50,14,0.88,0.2,secondary,0.142
2339926125_2339926123,2025-09-10T21:45:00,36.9,50,20,0.78,0.2,secondary,0.207
2389029051_2339926118,2025-09-10T21:45:00,29.6,50,30,0.82,0.2,secondary,0.249
4019886799_4707949582,2025-09-10T21:45:00,36.8,60,47,0.78,0.2,primary,0.482
4707949582_95637019,2025-09-10T21:45:00,50.5,60,47,0.93,0.2,primary,0.665
4708819230_95636982,2025-09-10T21:45:00,49.8,60,6042,0.91,0.2,primary,83.579
4742766612_36240960,2025-09-10T21:45:00,22.5,40,14372,0.82,0.2,tertiary,89.646
4742766612_1598717989,2025-09-10T21:45:00,25.2,40,21,0.88,0.2,tertiary,0.15
5109667999_31674707,2025-09-10T21:45:00,46.4,60,1352,0.85,0.2,primary,17.425
5109668001_95636900,2025-09-10T21:45:00,43.5,60,17,0.87,0.2,primary,0.208
